Moment_R_L00,Moment_R_L01,Moment_R_L02,Moment_R_L10,Moment_R_L11,Moment_R_L12,Moment_R_L20,Moment_R_L21,Moment_R_L22,Moment_G_L00,Moment_G_L01,Moment_G_L02,Moment_G_L10,Moment_G_L11,Moment_G_L12,Moment_G_L20,Moment_G_L21,Moment_G_L22,Moment_B_L00,Moment_B_L01,Moment_B_L02,Moment_B_L10,Moment_B_L11,Moment_B_L12,Moment_B_L20,Moment_B_L21,Moment_B_L22,contrast,dissimilarity,homogeneity,energy,correlation,average_red3,average_green3,average_blue3
0.0007888888888888889,-36.64587416480936,52.496397215944484,52.75741767761326,20.29624723152768,-58.00232479613881,26.088273260157553,-58.97844572857301,-96.24368803863756,0.0006592592592592593,-10.920451769369476,60.38771387836683,69.91500408087762,7.2998235301849395,-51.32719978453899,65.18761734974163,-53.84294164771396,-106.07187822052154,0.00024444444444444443,-18.52384513734633,71.65449833141469,64.16193029122195,8.220071375331441,-48.140512411270215,54.527040043864176,-65.38816757905603,-90.89096279820733,261.4767892976589,11.192002972872537,0.14121351430776868,0.01250687042847678,0.9736027893892004,122.46929259259254,125.19982962962969,125.67064444444445
0.00014074074074074073,52.28128171245728,-18.54928198970495,35.85571634205017,8.951611594676928,-32.025775063970215,24.552372368073488,-52.346134606522035,-109.81730945695357,0.00015925925925925927,55.69762051472186,16.721939547901638,31.53038091263113,15.054785324835802,-10.225296066958832,74.65696021074116,-43.86742446015929,-115.84605973252674,0.0005333333333333334,57.91006335065739,32.89832072776451,20.755381673158787,12.467615006203044,-5.479448249428284,77.50196605464326,-43.56267251050434,-109.26315487715208,351.5525603864735,12.985217391304346,0.10362744808377436,0.009932714838957031,0.96545021369144,124.66929629629637,126.14842592592586,126.44936296296306
0.0002,-34.47528230636248,-10.602994303379631,-17.68882289000195,-33.95460393231478,-23.72146550951373,-27.92287430110516,29.846917587147466,-2.5723475676527805,0.0006592592592592593,-3.97246919079613,64.02433875034434,-28.019206306808194,-9.424673521199496,-63.94896170561638,81.67170789740558,-0.9881630623129896,-36.175504346487436,3.333333333333333e-05,-35.359908364269295,51.06105889732519,-21.978376201076063,6.866525204096056,-43.90436341304849,59.53499296355261,29.05135970399884,-39.38396278669626,372.05058714232626,14.17260126347083,0.10200086850347752,0.00993118470963841,0.9554618634586656,120.83504444444458,125.4235925925926,125.85152962962972
0.00025185185185185185,-3.214680970060221,65.70284844414007,0.4430688184007401,-18.719157832963425,-24.27650024156713,66.9691216247291,52.93777670916318,-105.89958954278852,0.0001925925925925926,9.643178916108598,58.78966198323391,24.50527022815738,-40.90409596766796,-8.047573342717714,75.9898876744563,63.819839586276615,-84.79142234402289,2.9629629629629633e-05,-2.530411927742912,54.233649723595285,9.795289185679334,-2.358524118023856,-7.505201274986403,69.70827408115885,63.8165023735459,-109.7974267080862,412.20499814195466,13.557469342251949,0.14221490991722469,0.012487592753460815,0.9590799917851228,124.1450814814814,125.26762962962948,125.45425185185205
0.0002333333333333333,14.360787255622352,-25.596589849829268,-66.74693721016456,24.142446429399318,11.454068693241627,-57.822873229586,-20.528928593751832,-44.92052048719904,0.000537037037037037,15.35552276663968,-23.689008565599085,-66.94456633277814,37.053376655102966,4.415727429956038,-35.72031907395805,-27.064371101502616,-47.55772023747181,0.0004925925925925925,17.37842878000357,-22.940600050576528,-61.534964960121144,38.94583927493653,10.968797785032242,-40.76499627344161,-21.037111524228123,-52.15168910056129,374.4119769602379,13.262107023411374,0.12174672317215465,0.011036708907189078,0.9646854179171436,125.4411814814814,126.04261111111136,126.14117407407404
0.0006333333333333332,-22.503015367486118,-46.78665514711694,-1.684267204600358,-19.77986338515228,-6.3369207725402505,-86.88228966128969,7.702128979443658,-43.81387875691802,0.0008962962962962963,-13.63528834446857,-37.17297225285875,5.363837989241625,-35.019989053519176,-18.578016991108417,-70.03895038330478,4.819736313751352,-60.462476602829895,0.0006259259259259258,-12.632256446431564,-32.931285868385984,10.942643350027867,-26.74905513160479,-15.550618477368175,-55.5975294646923,-4.2229095114956845,-61.33375952534528,599.4164622816797,16.844236343366777,0.10948507476414818,0.010895204588985909,0.9421743253014232,124.99500370370363,124.99621481481483,125.51837407407407
0.00021851851851851847,5.276515590198437,63.693182444069656,-47.09415171582418,-9.15561732298196,2.182357547832789,28.92574086073892,-34.92260466169756,-143.20595640568732,0.0005185185185185184,11.874403662463935,60.322695179535074,-37.30688625486946,-4.902979055912455,9.011827102737419,37.04699071630288,-34.8619810681998,-143.4567834001187,0.0006111111111111111,11.227780920562749,62.4166627257149,-31.675303338898534,-9.141696693326269,2.380502895710031,41.043310415490176,-41.12578772140675,-132.48725909407568,2057.751085098477,30.808751393534003,0.08678322238031905,0.009536786530156641,0.8016066394954288,125.05527037037045,124.99773333333336,125.29554444444449
0.0007296296296296298,-89.10186941349774,19.3112020308066,0.4946308106103412,21.11383703586654,-22.65877265586418,-20.299333788087672,31.424560467921538,-82.01131742195645,0.00015185185185185183,-65.37829663449469,11.668036596397373,-5.215315804118091,26.47717161626684,-28.912967605299507,-7.839180771876278,38.056374882471054,-115.56016353107478,0.0008555555555555557,-81.7591719128817,32.79834708776498,-4.4229754219995865,24.11368930486709,-0.09492080183648707,-1.5850692274270972,20.21811198201827,-76.65116948526206,766.8793348197696,19.51425120772947,0.10401393904731264,0.010597005784997834,0.9242872377889992,124.58549999999993,124.2341074074074,124.9838481481481
9.62962962962963e-05,58.34546349914488,58.052274790856245,9.290956371731117,29.348300484971,-23.459498204223532,46.04536647983943,-29.486447097677807,-106.3121661756985,0.0007962962962962964,53.75740160851511,92.14912890156862,11.9833564644777,36.969102434148716,-23.78206308337539,45.263328166489075,-21.06719451350518,-87.89316005769831,0.0004444444444444444,52.09102821083926,96.980195204795,5.705982340938612,19.576309507927288,-16.02594784876327,48.76715973148011,1.6044737248736134,-89.9884263926496,808.3615087328129,19.71307320698625,0.09060787228719774,0.009480626395109432,0.9214640292842224,123.80833333333328,125.46544814814831,125.8974518518519
0.00014074074074074073,-74.171489482796,43.609850316913615,-0.2742960860696996,-21.43660366460859,1.4984480752932017,25.347950065066094,5.770862815555647,-105.12582708863714,8.888888888888889e-05,-64.39466894333249,52.82562607182288,9.970476905955227,-48.91568966961742,-4.070678751284309,48.6342769140471,32.98569128695359,-125.62263734597354,0.00035925925925925925,-81.47389683245338,63.73481743503778,12.306367482841866,-19.18685041922195,0.5388019292812644,32.32424877593899,25.107038677310896,-107.86773093691818,357.2964548494984,13.096848755109624,0.1462772222444462,0.013428823140494874,0.963367505438784,119.98354814814807,124.24162962962968,125.44225555555552
0.0004111111111111111,-12.512206409300592,119.61706451181335,-1.994238972361088,38.603404140903,-4.98041605632808,20.058246298654627,40.286972964311325,-124.48340889787164,0.0005925925925925926,-23.377804157390123,119.87798293475772,-16.819138935262007,24.867865108265548,-11.654812062283131,32.077775842525895,36.2134259000182,-113.58743569318683,0.00013333333333333334,-23.772602771587138,115.37288155794347,-14.329832572806652,33.206637676504045,-7.141961053043661,37.2327293094576,25.776458601199003,-108.28710267259079,255.8218097361576,11.322813080639166,0.1415848365590647,0.013495738830845748,0.9754812841093694,123.63324074074085,124.82334814814816,125.40979259259274
0.0003925925925925926,-56.48845899530213,-51.859955417073536,6.677358597662924,7.158650603269735,-0.6723045462999063,-111.99426544220476,47.42759143344575,-12.067125453730776,0.00021851851851851847,-54.085432937395105,-22.485519656356367,9.94764383231359,-1.6249897804183417,7.442329155554509,-79.6623791467769,27.319689518891447,-86.05134759546921,0.0007407407407407407,-58.299854046026105,-30.22650528005221,3.479541828974072,-4.415805114190407,10.274380518604232,-74.99672390937074,23.563812500136,-68.80086019751849,347.64958751393533,12.771854329245635,0.13067276938995506,0.012237267140673752,0.9656597104186078,125.25834814814813,125.44306296296295,125.88447407407398
0.0004,-33.77858975500827,66.60845078406426,28.385451196439494,-44.975102058241646,-27.11940707381684,74.05271136326566,-8.789216536212528,-107.26501346710873,0.00012592592592592592,-20.639084286068798,70.80217355531835,37.547532109071504,-36.428460678464226,-16.137236679837645,82.64871422206934,5.794269659605732,-93.94619708004515,0.0003407407407407408,-21.98136847315947,87.61744423005165,29.85973641254027,-30.372621861725783,-16.896527749925987,76.73564017008921,9.878400143037231,-91.75187814194916,452.42972872538087,14.564444444444444,0.10192642877041838,0.010054289013565164,0.9568038311189936,125.59779259259264,125.99858518518512,126.66440000000013
0.0004518518518518519,24.654973966844235,73.69300586416892,-36.68694201446836,-10.250813303042962,19.150124453262038,-53.23033149139325,-37.164549136382846,-80.44139333862971,0.00014074074074074073,24.44346844840499,94.36858986681831,-31.843441216842336,-7.372627691785,8.330902567409115,-20.180887053248178,-38.85779111818577,-76.18197814230523,0.0006000000000000001,24.21375803018929,101.00129785235615,-22.402873492858287,-6.488742276721572,9.644780722331248,-1.4436546476241945,-31.82342436627214,-64.93670785986053,212.0564622816797,9.510494240059456,0.16553585604411553,0.01327663041426537,0.9798275516061644,125.57508888888893,126.1958148148148,126.66086666666662
0.0008962962962962963,21.610939074489412,6.351604815118829,-19.72732572806629,-34.62788976678478,7.0797897523157225,-115.5607653090863,-0.6601032642267748,-65.94756367538169,0.0002148148148148148,18.17834451868659,8.537208595011814,-20.309830309775933,-47.2524469037109,-8.664059766282271,-95.97280012235892,-0.13206939661141273,-69.65640692119227,0.000537037037037037,14.677877480825885,21.018029509424935,-12.573258300871453,-37.181857215502426,-1.6816277725353443,-84.19352289611182,-2.764256556002496,-99.51034047357456,222.89197696023786,9.819208472686734,0.14592867777323676,0.011805827067212952,0.9791577137389356,126.57393333333331,126.7628814814814,126.8030259259258
0.00017407407407407408,37.329427097252655,80.01124341893045,-28.49120691893928,71.07940167948783,15.656715057941735,44.574876479190905,37.046237052371005,-99.37426832976006,0.0009185185185185184,14.007131700074751,77.86670075417166,-34.352673604154376,69.91955406028138,-10.708473238422076,46.74166741473382,24.713611523914665,-66.14031573153262,0.0005259259259259259,23.37480866121027,76.90304477711483,-55.599201483955355,56.39967761810196,-6.2053900097658845,44.38381399066889,2.035974641170667,-72.70222462965538,267.73737272389445,8.137276105536975,0.2160501340406345,0.015265258354168268,0.974121693715419,125.44965555555555,126.35872592592591,126.51193333333343
0.0008222222222222222,-51.4833417966356,27.705504181804514,27.03206844741252,1.9237907725442795,-7.633884161696073,18.006932965009057,-43.29464037638142,-113.67522830287363,0.0003111111111111111,-0.4317673843112636,44.66199111592753,41.63895017621978,34.78888146019156,-8.476376593047691,63.337120070786895,-38.742359882823905,-122.4447022327018,0.0004518518518518519,-23.66879935659443,58.24036725071791,38.154802930811314,14.666812495708351,-16.681677614181705,69.57028007571213,-45.678096697267115,-119.00117856705471,1377.1325380899293,25.472582683017464,0.0598521066912445,0.007649142764240395,0.8602022007652351,131.11833333333354,125.06010370370369,126.04157777777776
0.0007148148148148147,-20.89895404602285,31.52777672482799,-11.46172392876958,73.98414040488076,17.757694860014826,32.72434920300959,31.204944735631948,-133.327817362857,0.0004148148148148148,-31.54075664439248,35.84541858864339,2.5959505843071,25.595230969209613,-9.514617799031763,32.54145902293572,11.22569891306764,-109.07428650947963,0.0008185185185185187,-2.3929338035151018,33.53231050266397,12.889976201075784,8.454922030283063,-3.27223151662003,21.95683682252561,6.004568442938888,-126.40054082521652,748.2595094760312,18.90564845782237,0.10281378828901988,0.010209818627434085,0.9227161261092895,121.17594444444453,124.19360000000015,124.931662962963
0.0007074074074074076,-69.94812623112385,60.794895207112496,-10.49252188833214,-5.920800795560032,3.1117308217855064,56.78104141659442,50.04153712453044,-92.83579207429918,0.00042222222222222216,-55.57177881711827,60.55113851379843,-9.603968874049137,-10.677691772107154,5.56319493730815,67.43078089639779,57.450426816276035,-94.31064516154105,0.0007333333333333332,-59.3703235832745,62.611981186347904,-5.528266703765628,-13.369801739845956,-0.010332551625799378,58.97537157809682,56.00027866925802,-90.14091955323308,553.7023782980305,14.24347082868822,0.12036660579452545,0.01051784437599957,0.9474851094944944,126.15181851851848,126.01594814814808,126.06840740740743
0.0006592592592592593,-66.13830739915991,7.081622650491602,28.39650680764136,3.5072665283514337,-73.01030676198188,-15.016983805735235,9.557063705164127,-87.02156304867736,6.296296296296296e-05,-43.90384110367676,35.927426050115024,21.34151413466927,-27.621220709225177,-62.147231102214924,70.2630205812526,6.44927836698963,-126.06307824904673,0.0001111111111111111,-41.36415382330857,27.034253801486173,12.257442700797323,4.743110235693608,-61.75301308281395,23.750994689309106,-0.4036930332890688,-109.1623730565596,243.4125641025641,10.825340022296544,0.14761589774091885,0.01264554451481804,0.973579939139529,122.54501481481468,124.71378148148159,124.96034814814816
0.00021851851851851847,-84.05902823558117,-6.004041602617207,29.844176275273494,-11.625092710939848,-24.28619215898491,-51.632700001194074,29.36345942702085,-11.013561042403527,0.0007333333333333332,-67.06999346694923,-11.795344208683762,52.58789719903515,-11.28748049223164,-27.60336462140318,-27.944197681331314,35.713288318904134,-15.214483367233115,0.0004592592592592593,-69.66010368719546,-0.1956703371029704,39.00765809682921,-6.404176904342528,-24.344871448860232,-51.260119980676706,24.26575765882163,-8.607396630759004,1131.8677814938685,23.91721293199555,0.07316181230078148,0.009053347589443816,0.8890075256327721,123.28128518518508,123.8431037037037,124.44869629629636
0.0007888888888888889,-53.17967391735394,80.65328996466691,6.330309386013777,-9.550223776698086,-8.208686446581652,-0.005878034682443968,-19.125587427040948,-148.07383825135338,0.0006444444444444443,5.16251081415558,96.2578830908593,-31.61490858838933,-10.939631504375503,3.6371810586203406,36.96528539125698,-15.659921480906355,-147.14575377402272,0.0005333333333333334,-37.393539717893006,100.6964231974817,23.38877176776176,11.662175138965885,0.3704288647459719,23.91266297577262,-24.239428347336837,-135.98329656701029,488.211237458194,15.328450390189518,0.1303460251484469,0.012225567827724972,0.9473430121369966,123.17092222222227,124.41948888888895,124.94465185185192
0.0005444444444444443,-86.02855285820192,27.881157849459356,-12.328440419217307,22.05111694955645,5.254094366479589,2.989102327070908,17.627457780440768,-75.78532755386853,0.0008777777777777778,-63.50269005196814,30.366071749084,-26.287360879243995,16.843627276963932,7.23623017318056,20.83944494338062,36.58077169754808,-66.64331243626292,0.00021851851851851847,-77.53638428605134,37.253115642522005,-22.80522958634625,16.689209929069982,4.423525149807375,16.339505911148816,9.770513178301616,-71.52952897276506,561.643597175771,16.6557933853586,0.10395951079469476,0.010490314994193931,0.9457418861622582,124.69245555555571,124.8672481481481,125.32359629629616
0.00030000000000000003,-32.390682034152405,27.35722680176791,-80.27038069003153,10.369113489941947,-0.13686649412880894,6.430110066635718,9.463088799623195,-131.205572246148,0.0005111111111111113,-35.239858698331965,35.14720476714364,-73.05773314784217,13.551010082629828,-5.954072784891977,13.531307878905102,9.888888267066251,-139.43114326819594,0.00044814814814814815,-35.77320111358219,35.13129804626413,-72.09360105731594,16.01900473927772,-4.470404343456804,13.810594012599212,11.135400360205137,-142.62065112934533,165.84222965440358,8.535607580824971,0.1926658763219992,0.016635959709967143,0.9843042984138568,125.22222592592578,125.80365185185192,125.87375185185205
8.888888888888889e-05,-79.83079510019891,33.38686942727907,-0.8310717121128202,-8.564492891022347,-1.2640078595089956,0.3040942016038153,15.035539297001057,-100.57121464733335,0.00017407407407407408,-28.459925389756485,45.07526630499114,16.053459228343858,-37.38091712827581,-0.3361565840316563,56.664475998671826,8.186185243215439,-115.16250082751436,0.0008037037037037037,-43.82408732986485,57.61368942697471,21.068450398811947,-8.255116013573758,-18.570942867783177,57.063842830087204,-0.9910959822398544,-103.81718410070984,964.9160943887033,21.82115570419918,0.09426828116746144,0.009807071663600113,0.8969291482856521,123.50965925925918,123.9800259259259,124.89941111111115
0.0009333333333333332,-45.18641648106666,103.38874813415207,-6.603429308106134,-22.562111867217265,-43.80736819006565,47.22460798645577,-2.2967968397127594,-136.6968285565811,0.0002851851851851852,-17.41405238802134,100.70646110194052,-7.408448803561785,-24.575091901622947,-72.46732360133511,57.79509228715587,22.369102662214214,-141.8283226097416,0.0003851851851851852,-28.268020390996107,106.92493924689212,-10.6519582266746,-4.725193874472201,-42.72609862244853,50.093786329720714,-10.731523475370858,-142.8028427948443,289.0927499070977,11.299877369007802,0.1313980942466652,0.011443900182349436,0.9720416622982312,125.6220296296296,125.73705555555564,125.91635555555555
0.0005037037037037037,-44.959271318979454,-59.75854358342908,17.828308069003814,1.5231475654178084,-4.4727220713436795,-125.56455549227765,29.258887961272016,29.43721921800073,0.0006148148148148148,-33.9427035387332,-54.90164105979836,16.675648859209492,3.842442393100258,-3.3626674584227625,-124.55717623097686,14.035528667090436,18.067790280353037,0.000737037037037037,-29.985651992072665,-49.35975224815911,-2.236909386013713,11.353993495097196,-7.0856583620099425,-121.13280019436205,5.522694308531585,6.684863352177764,335.90738758825717,11.810063173541431,0.13684250376076418,0.012217642347277277,0.9678569414646306,125.7031407407409,125.6349851851852,125.82473703703701
0.0001037037037037037,-27.035632714671387,39.43313265678852,-51.56379302541009,-8.667475279388157,-19.707793906500964,12.959953990179212,-46.84348988234653,-110.75383279789152,0.00015925925925925927,11.699797203666167,36.5356462178576,-31.77098495640862,-7.658853956916768,-36.017932624128946,11.557688085382047,-48.03156218521789,-100.96280661086922,0.0007444444444444445,-5.60905664439703,55.247551550675055,-35.553275700241045,-17.89616640912331,-25.08820288590993,9.721942058721325,-46.107329216037215,-103.0675091170503,1446.636822742475,27.304998141954666,0.07827738217753008,0.009076876096993107,0.8537696381948158,124.37628148148147,124.82196666666648,125.12785555555551
0.000762962962962963,-16.300880970054337,29.994042847559705,57.43934116119266,10.576175394030727,-30.207703695842714,18.29205782314075,-64.87044826783388,-86.42681733172894,0.0003074074074074074,-0.8927629547135468,20.051961368777167,78.87750638100378,-0.9503594762604046,-9.929403215289764,31.08271133927116,-71.57150305750139,-80.19724673627675,0.0009370370370370369,-11.651511086368231,15.322424523635313,68.13926253014435,-9.595889607773367,-1.6515303930498302,26.78070917599452,-91.07375928529284,-51.67569805800312,284.16020810107767,11.250754366406538,0.17022453171424806,0.014633729626370494,0.9707465547681456,117.6536222222222,125.47633703703706,125.72158888888883
0.0008777777777777778,-62.63323595641779,34.338018446108514,10.733311760341556,7.575406957525037,8.752416164022051,22.449393045433226,-22.647630145449835,-96.28952543514579,0.0005851851851851852,-46.2319929720251,73.22048753011778,7.653969504729623,-16.332217021192037,20.137978401267194,85.72150551265128,31.920856827177072,-107.28612158832571,0.0008407407407407407,-55.412649418456475,82.8393721671845,10.061870877388284,5.627010128114937,12.619415228507831,76.84554794022534,20.48739356079504,-109.55350699511506,383.93344109996286,14.830646599777035,0.09296126567362513,0.010267208499806082,0.9591766049859052,117.04597407407411,124.94944444444442,125.79165555555569
0.00044814814814814815,3.542540336547741,45.85418612607385,42.183217492114174,29.76934433818789,-2.0654282744055408,25.141564379647892,17.416621580591322,-169.1575902461962,0.00021111111111111108,-27.960609477851314,57.71023367692497,31.728491875347263,40.512713172659815,-5.145472413503981,61.831936106180116,29.24299461410465,-127.56524055899872,0.0006814814814814816,-6.307337589705536,58.036175634424495,34.14616479317389,47.685271565452354,-0.4431196660590909,61.128948196500474,19.581752051893385,-118.23257495925692,450.57574507617994,14.064054254923818,0.1664538698651597,0.014239970724842219,0.9528458274327024,121.03535185185177,124.185811111111,125.1733037037036
0.00016296296296296295,-24.91290725067907,41.12337173297919,50.35793997403018,0.8680740345512005,20.646177161506355,-44.191692794530894,21.82588722931385,-103.71170043971986,0.0007111111111111111,2.1145753526301827,32.79581654815908,54.03591088851818,8.048340336343598,39.18494104843657,-13.164623214127824,26.03846601046021,-87.49070386352841,0.0001814814814814815,-21.479279806977576,39.59210127273725,42.78105711370984,-5.679347536788894,25.35527493450037,-25.9426860707474,23.362766557624568,-102.30818612526414,1343.2623188405796,26.698171683389074,0.0712935350206803,0.009002183826336932,0.8640139181412017,123.11530370370373,124.00900740740751,124.66933703703705
0.0003037037037037037,-67.66895827764485,57.272487470217925,-1.1317263216471427,-37.65617527802507,-0.03745329345045526,75.21711004036811,4.647491599680001,-93.60368724826787,0.00037777777777777777,-35.57783741648272,64.21140888354559,9.668071749211606,-35.744536636537205,11.375987983682618,106.9921450228196,7.204863914511584,-79.71875440043027,0.00013703703703703705,-38.24782209848964,65.92768543706707,-0.9924072528288034,-32.844312720532926,2.6646817515956043,105.07893169013164,-4.742834721234856,-73.58757853407191,179.6281419546637,9.867547380156076,0.11890886208983202,0.010979784331160387,0.9827277783408428,125.01458518518524,125.96659999999993,126.04031481481483
0.0007296296296296298,-16.81608876515473,64.05740051894429,64.54215876460869,-11.404459072099733,-32.99054377025134,35.84660255876201,-42.266688366890286,-114.4389192292514,0.0005740740740740741,22.7379710715128,52.468300815586545,72.4017546466228,-18.988212033047343,-31.590188354257087,51.83503858885764,-25.50628393936655,-95.4995262948447,0.0007962962962962964,-10.042931526850321,54.37737741555086,58.453710313481615,-11.68339729231936,-44.15085529077306,53.79426682855575,-30.420234162911893,-89.57473624035809,390.3719658119657,13.247967298402084,0.10942627913029808,0.010330435981416546,0.9617821619540826,124.89364814814816,125.78285555555559,125.9490037037037
