Moment_R_L00,Moment_R_L01,Moment_R_L02,Moment_R_L10,Moment_R_L11,Moment_R_L12,Moment_R_L20,Moment_R_L21,Moment_R_L22,Moment_G_L00,Moment_G_L01,Moment_G_L02,Moment_G_L10,Moment_G_L11,Moment_G_L12,Moment_G_L20,Moment_G_L21,Moment_G_L22,Moment_B_L00,Moment_B_L01,Moment_B_L02,Moment_B_L10,Moment_B_L11,Moment_B_L12,Moment_B_L20,Moment_B_L21,Moment_B_L22,contrast,dissimilarity,homogeneity,energy,correlation,average_red3,average_green3,average_blue3,area,area_variance01,area_variance02,area_variance03,area_variance1,area_variance2,area_variance3,average_blue,average_blue2,average_green,average_green2,average_red,average_red2,contrast2,correlation2,dissimilarity2,energy2,homogeneity2,m01,m02,m03,m10,m11,m12,m20,m21,m30,mu02,mu03,mu11,mu12,mu20,mu21,nu03,nu12,nu20,nu21,nu30,perimeter,symmetry
0.0007888888888888889,-36.64587416480936,52.496397215944484,52.75741767761326,20.29624723152768,-58.00232479613881,26.088273260157553,-58.97844572857301,-96.24368803863756,0.0006592592592592593,-10.920451769369476,60.38771387836683,69.91500408087762,7.2998235301849395,-51.32719978453899,65.18761734974163,-53.84294164771396,-106.07187822052154,0.00024444444444444443,-18.52384513734633,71.65449833141469,64.16193029122195,8.220071375331441,-48.140512411270215,54.527040043864176,-65.38816757905603,-90.89096279820733,261.4767892976589,11.192002972872537,0.14121351430776868,0.01250687042847678,0.9736027893892004,122.46929259259254,125.19982962962969,125.67064444444445,46448.5,120.41599152436744,172.83322946528733,185.40184469649762,1.2184509614805024,8.229044340755939,8.33857168382816,79.88734169104926,155.13643703703698,83.27984110373106,152.74330370370356,200.62843047220383,234.19559259259273,12.233270159791902,0.9946995534757724,2.5062764771460424,0.04588483290092611,0.340270703769217,8928280.833333332,1859041033.4166665,412151467650.45,11419993.0,2133284308.2916665,433997945120.0,3043811826.9166665,554220896410.7333,863706867161.0,142856471.1839285,-110840372.68145752,-61854493.14865589,706729751.1137238,236051832.08262444,-441816851.93373114,-0.00023837941164760773,0.0015199319362495525,0.10941175604155648,-0.0009501956613105109,-0.001566944162150749,863.3940042257309,0.00463697420162934
0.00014074074074074073,52.28128171245728,-18.54928198970495,35.85571634205017,8.951611594676928,-32.025775063970215,24.552372368073488,-52.346134606522035,-109.81730945695357,0.00015925925925925927,55.69762051472186,16.721939547901638,31.53038091263113,15.054785324835802,-10.225296066958832,74.65696021074116,-43.86742446015929,-115.84605973252674,0.0005333333333333334,57.91006335065739,32.89832072776451,20.755381673158787,12.467615006203044,-5.479448249428284,77.50196605464326,-43.56267251050434,-109.26315487715208,351.5525603864735,12.985217391304346,0.10362744808377436,0.009932714838957031,0.96545021369144,124.66929629629637,126.14842592592586,126.44936296296306,91001.0,127.08887432330737,107.16289175345328,142.96887820746244,5.9786956818549895,29.17299940462056,27.458115384173926,107.63355073873468,144.19769629629636,92.9974607595196,123.29777407407394,146.60529144951724,161.52757777777802,55.57924934968413,0.9664296354056896,4.948257153474545,0.02647060204552297,0.22524183871603254,14292266.5,3034294581.0,749130763651.05,24150076.33333333,3523317657.333333,706185755697.8167,7193447231.166666,976843638498.35,2357231092752.7,789606262.1131496,24551110157.815674,-269600299.07750696,-14378272204.940643,784438682.8449249,-9837049374.29454,0.009827786721361613,-0.005755609084213019,0.09472544894559733,-0.00393776177926904,0.01275479077903382,1977.0134021043775,0.15195890941916856
0.0002,-34.47528230636248,-10.602994303379631,-17.68882289000195,-33.95460393231478,-23.72146550951373,-27.92287430110516,29.846917587147466,-2.5723475676527805,0.0006592592592592593,-3.97246919079613,64.02433875034434,-28.019206306808194,-9.424673521199496,-63.94896170561638,81.67170789740558,-0.9881630623129896,-36.175504346487436,3.333333333333333e-05,-35.359908364269295,51.06105889732519,-21.978376201076063,6.866525204096056,-43.90436341304849,59.53499296355261,29.05135970399884,-39.38396278669626,372.05058714232626,14.17260126347083,0.10200086850347752,0.00993118470963841,0.9554618634586656,120.83504444444458,125.4235925925926,125.85152962962972,78904.0,120.52781403870377,86.08233138669416,207.7758158708348,5.914007364436361,19.574742042234814,7.842571685598225,128.13937670666633,161.77061851851852,134.22932585114108,158.63042222222217,199.92294010070896,205.68101111111113,19.51004459308807,0.9756556427895752,3.116859903381642,0.0396650592994686,0.3004041354612879,19595602.166666664,5695033124.5,1790373485403.9502,27165778.666666664,6803804635.5,2016347013526.2832,10034668590.666666,2523372043046.65,3895954513798.6,828516543.9176303,-35492942152.493164,57254507.49989414,27171782081.30194,681790022.199646,-8135866994.31006,-0.020295252129655376,0.015537121881380532,0.1095097029534725,-0.004652177642344746,-0.016203420734928302,2715.5617328882213,0.3919531445018632
0.00025185185185185185,-3.214680970060221,65.70284844414007,0.4430688184007401,-18.719157832963425,-24.27650024156713,66.9691216247291,52.93777670916318,-105.89958954278852,0.0001925925925925926,9.643178916108598,58.78966198323391,24.50527022815738,-40.90409596766796,-8.047573342717714,75.9898876744563,63.819839586276615,-84.79142234402289,2.9629629629629633e-05,-2.530411927742912,54.233649723595285,9.795289185679334,-2.358524118023856,-7.505201274986403,69.70827408115885,63.8165023735459,-109.7974267080862,412.20499814195466,13.557469342251949,0.14221490991722469,0.012487592753460815,0.9590799917851228,124.1450814814814,125.26762962962948,125.45425185185205,48788.0,118.46126596980257,134.76933797909408,71.30952380952381,4.5402648492554665,29.18917214725123,13.839607685488243,45.70053497691259,169.0826259259259,54.29153190537215,168.65918518518538,100.06698399137528,203.32510370370358,27.351806020066892,0.995878741917277,3.543162393162393,0.03888734951269146,0.2699093829309583,11328366.833333332,2798089577.833333,727620383912.9501,13347381.0,3056972019.6666665,746387936479.95,3878995672.333333,877131217543.9833,1185126828515.1,167690809.47704315,41651870.40063477,-42233281.478358746,501664094.4020844,227430132.46367216,-446845167.35288244,7.922312521219585e-05,0.0009541803761272023,0.0955480820925554,-0.0008499131084188362,-0.0010003197132479504,876.5483332872391,0.006014887995332507
0.0002333333333333333,14.360787255622352,-25.596589849829268,-66.74693721016456,24.142446429399318,11.454068693241627,-57.822873229586,-20.528928593751832,-44.92052048719904,0.000537037037037037,15.35552276663968,-23.689008565599085,-66.94456633277814,37.053376655102966,4.415727429956038,-35.72031907395805,-27.064371101502616,-47.55772023747181,0.0004925925925925925,17.37842878000357,-22.940600050576528,-61.534964960121144,38.94583927493653,10.968797785032242,-40.76499627344161,-21.037111524228123,-52.15168910056129,374.4119769602379,13.262107023411374,0.12174672317215465,0.011036708907189078,0.9646854179171436,125.4411814814814,126.04261111111136,126.14117407407404,88197.5,121.7325662718556,65.09292724196277,186.57387478849412,4.175133436470277,16.3117086260443,16.784211786731735,118.36903703575837,140.52062222222202,117.92314929096071,138.5040703703704,166.67936579176768,182.9063888888888,41.70102935711631,0.9622228332032297,4.238881456707544,0.027613701817063727,0.24377505542432,17149882.166666664,4906036205.25,1614563933731.4502,43124192.66666666,8726263442.125,2522757325175.3,21627264326.416664,4498963511497.233,11062826135450.9,1571265283.959133,49531231326.23169,340823687.4158087,-8595861733.887941,541678077.9199753,-39719869645.83249,0.02144067416830379,-0.0037209062988603015,0.06963518114875515,-0.01719361219741729,-0.017980715086600346,2403.976825714112,0.8060915991532075
0.0006333333333333332,-22.503015367486118,-46.78665514711694,-1.684267204600358,-19.77986338515228,-6.3369207725402505,-86.88228966128969,7.702128979443658,-43.81387875691802,0.0008962962962962963,-13.63528834446857,-37.17297225285875,5.363837989241625,-35.019989053519176,-18.578016991108417,-70.03895038330478,4.819736313751352,-60.462476602829895,0.0006259259259259258,-12.632256446431564,-32.931285868385984,10.942643350027867,-26.74905513160479,-15.550618477368175,-55.5975294646923,-4.2229095114956845,-61.33375952534528,599.4164622816797,16.844236343366777,0.10948507476414818,0.010895204588985909,0.9421743253014232,124.99500370370363,124.99621481481483,125.51837407407407,12157.0,112.43755656108598,142.76153846153846,137.3633484162896,2.7571283839406058,28.315021122410396,9.365606454641553,74.90881515414141,174.04372592592568,85.6501795220998,154.96676296296303,132.82239692955307,186.51204814814807,26.685536975102195,0.9767866574743982,3.6185953177257533,0.03714453699277887,0.2638022523094505,2395236.666666666,485537180.5,101114382791.6,3393536.166666666,670251688.1666666,136175655156.08333,958259683.3333333,189649332812.45,273610594459.75,13614939.046973407,86295253.30630493,1639180.4707347157,-4359043.282205582,10979292.243862627,-67206311.5651741,0.005295669414162057,-0.0002675008334774552,0.07428848672888072,-0.004124240847072584,-0.0006165774141681702,456.1320300102234,0.03845244189629915
0.00021851851851851847,5.276515590198437,63.693182444069656,-47.09415171582418,-9.15561732298196,2.182357547832789,28.92574086073892,-34.92260466169756,-143.20595640568732,0.0005185185185185184,11.874403662463935,60.322695179535074,-37.30688625486946,-4.902979055912455,9.011827102737419,37.04699071630288,-34.8619810681998,-143.4567834001187,0.0006111111111111111,11.227780920562749,62.4166627257149,-31.675303338898534,-9.141696693326269,2.380502895710031,41.043310415490176,-41.12578772140675,-132.48725909407568,2057.751085098477,30.808751393534003,0.08678322238031905,0.009536786530156641,0.8016066394954288,125.05527037037045,124.99773333333336,125.29554444444449,32144.0,120.07280750137892,136.01112336826623,100.31522338665195,2.6225845392053087,18.907565027438547,20.238661735595887,62.19595475005922,137.96629629629626,72.27893271736555,157.4372740740741,133.1050106609808,218.41580000000008,103.13485321441843,0.9586251631541336,6.749033816425121,0.029701227993009807,0.16138792946853692,6796431.666666666,1510052805.0,350153076861.7,10536914.833333332,2227790719.083333,494912460561.6166,3547115333.5,749950833190.8167,1223825522640.35,73035526.51351929,-12821365.56274414,-103184.6696653366,-44459081.497161865,93078057.33897495,26975495.273139954,-6.921249170261989e-05,-0.00023999969380561234,0.0900839605251656,0.0001456195312136986,0.0002492712208973817,688.7249574661255,0.00575480042894061
0.0007296296296296298,-89.10186941349774,19.3112020308066,0.4946308106103412,21.11383703586654,-22.65877265586418,-20.299333788087672,31.424560467921538,-82.01131742195645,0.00015185185185185183,-65.37829663449469,11.668036596397373,-5.215315804118091,26.47717161626684,-28.912967605299507,-7.839180771876278,38.056374882471054,-115.56016353107478,0.0008555555555555557,-81.7591719128817,32.79834708776498,-4.4229754219995865,24.11368930486709,-0.09492080183648707,-1.5850692274270972,20.21811198201827,-76.65116948526206,766.8793348197696,19.51425120772947,0.10401393904731264,0.010597005784997834,0.9242872377889992,124.58549999999993,124.2341074074074,124.9838481481481,23147.0,120.98177842565596,182.12232750242958,130.22254616132167,1.5053059203948822,12.101900798650005,19.723151583503725,55.27758782801949,122.82142222222224,55.35537225403881,124.5688925925925,154.19433284896144,210.0994037037036,20.9817094017094,0.9814515120280548,3.356521739130435,0.04341610508228296,0.2649878460833438,6527765.166666666,1891771454.6666665,562141078736.25,5940453.333333332,1671412815.4166665,483424906693.4834,1561225012.5,438305282492.75,419399237553.2,50853924.483632796,-46883363.91430664,-3874882.4941735277,105625670.5143566,36665207.53559375,7743430.726654053,-0.0005751511413414383,0.0012957842586194756,0.06843286528310676,9.499410128662704e-05,-0.001148006435996079,596.0975402593613,0.006596742320835458
9.62962962962963e-05,58.34546349914488,58.052274790856245,9.290956371731117,29.348300484971,-23.459498204223532,46.04536647983943,-29.486447097677807,-106.3121661756985,0.0007962962962962964,53.75740160851511,92.14912890156862,11.9833564644777,36.969102434148716,-23.78206308337539,45.263328166489075,-21.06719451350518,-87.89316005769831,0.0004444444444444444,52.09102821083926,96.980195204795,5.705982340938612,19.576309507927288,-16.02594784876327,48.76715973148011,1.6044737248736134,-89.9884263926496,808.3615087328129,19.71307320698625,0.09060787228719774,0.009480626395109432,0.9214640292842224,123.80833333333328,125.46544814814831,125.8974518518519,51503.5,111.50343337334934,123.54621848739497,195.89930372148862,1.5692116449788296,23.941874154733572,23.034757223194674,113.00825327843854,182.09842592592562,138.59097666971638,186.47436666666667,203.13765629765166,231.10471481481488,61.01345968041621,0.9658967650500953,5.271304347826087,0.031351284197058384,0.21237487776476746,10967512.5,2461451777.25,577095420231.9501,13015544.5,2772261079.458333,623258007748.8167,3703164442.25,790660326245.8167,1142691537773.95,125953598.72511816,-706058735.7321777,640762.4302430153,947091377.542942,413982180.2390642,1758949566.9131165,-0.0011728675553990414,0.0015732582751297544,0.15606595025061398,0.002921874306216548,-0.003950841332097362,1260.3544600009918,0.10643498759968267
0.00014074074074074073,-74.171489482796,43.609850316913615,-0.2742960860696996,-21.43660366460859,1.4984480752932017,25.347950065066094,5.770862815555647,-105.12582708863714,8.888888888888889e-05,-64.39466894333249,52.82562607182288,9.970476905955227,-48.91568966961742,-4.070678751284309,48.6342769140471,32.98569128695359,-125.62263734597354,0.00035925925925925925,-81.47389683245338,63.73481743503778,12.306367482841866,-19.18685041922195,0.5388019292812644,32.32424877593899,25.107038677310896,-107.86773093691818,357.2964548494984,13.096848755109624,0.1462772222444462,0.013428823140494874,0.963367505438784,119.98354814814807,124.24162962962968,125.44225555555552,38916.0,119.53913978494623,144.36093189964157,205.391541218638,1.7294026912882023,13.2673899081115,11.95261073403681,101.63647475236179,166.78542592592603,104.74668330320084,165.9021222222225,211.45453387996238,239.69098888888905,8.923883314752883,0.9939015476472556,2.137625418060201,0.055854357843681424,0.3789085085462006,10420531.666666666,2866350077.6666665,808295637149.1001,12945919.0,3505647389.583333,974268559078.0332,4519655263.333333,1235913607240.8667,1645525909861.1,76045827.07557869,47933109.73828125,39120539.608986855,-211078468.00021744,213025117.517704,-341749630.6036911,0.00016044091077030239,-0.0007065183509867004,0.14066123433226801,-0.0011438987015207306,0.0009102942485291211,823.151361823082,0.0026796274244613727
