area,area_variance01,area_variance02,area_variance03,area_variance1,area_variance2,area_variance3,average_blue,average_blue2,average_green,average_green2,average_red,average_red2,contrast2,correlation2,dissimilarity2,energy2,homogeneity2,m01,m02,m03,m10,m11,m12,m20,m21,m30,mu02,mu03,mu11,mu12,mu20,mu21,nu03,nu12,nu20,nu21,nu30,perimeter,symmetry
46448.5,120.41599152436746,172.8332294652873,185.4018446964976,1.2184509614805024,8.229044340755939,8.33857168382816,79.88734169104927,155.136437037037,83.27984110373107,152.74330370370356,200.62843047220383,234.19559259259273,12.2332701597919,0.9946995534757724,2.5062764771460424,0.04588483290092611,0.340270703769217,8928280.833333332,1859041033.4166665,412151467650.45,11419993.0,2133284308.2916665,433997945120.0,3043811826.9166665,554220896410.7333,863706867161.0,142856471.1839285,-110840372.68145752,-61854493.14865589,706729751.1137238,236051832.08262444,-441816851.9337311,-0.00023837941164760773,0.0015199319362495523,0.10941175604155648,-0.000950195661310511,-0.001566944162150749,863.3940042257309,0.00463697420162934
91001.0,127.08887432330737,107.16289175345327,142.96887820746244,5.9786956818549895,29.172999404620562,27.458115384173926,107.63355073873468,144.19769629629636,92.9974607595196,123.29777407407397,146.60529144951724,161.52757777777802,55.57924934968413,0.9664296354056895,4.948257153474545,0.02647060204552297,0.22524183871603257,14292266.5,3034294581.0,749130763651.05,24150076.333333332,3523317657.333333,706185755697.8167,7193447231.166666,976843638498.35,2357231092752.7,789606262.1131496,24551110157.815674,-269600299.077507,-14378272204.940643,784438682.8449249,-9837049374.29454,0.009827786721361613,-0.005755609084213019,0.09472544894559733,-0.00393776177926904,0.012754790779033819,1977.0134021043777,0.15195890941916856
78904.0,120.52781403870377,86.08233138669415,207.77581587083478,5.91400736443636,19.574742042234814,7.842571685598225,128.13937670666633,161.7706185185185,134.2293258511411,158.63042222222217,199.92294010070898,205.68101111111113,19.51004459308807,0.9756556427895751,3.1168599033816426,0.0396650592994686,0.3004041354612879,19595602.166666664,5695033124.5,1790373485403.9502,27165778.666666664,6803804635.5,2016347013526.2832,10034668590.666666,2523372043046.65,3895954513798.6,828516543.9176302,-35492942152.493164,57254507.49989414,27171782081.30194,681790022.199646,-8135866994.310059,-0.020295252129655376,0.015537121881380532,0.1095097029534725,-0.004652177642344746,-0.016203420734928302,2715.5617328882217,0.3919531445018632
48788.0,118.46126596980255,134.76933797909408,71.30952380952381,4.5402648492554665,29.18917214725123,13.839607685488245,45.70053497691259,169.08262592592587,54.291531905372146,168.65918518518535,100.06698399137528,203.32510370370358,27.351806020066892,0.995878741917277,3.543162393162393,0.03888734951269146,0.2699093829309583,11328366.833333332,2798089577.833333,727620383912.9501,13347381.0,3056972019.6666665,746387936479.95,3878995672.333333,877131217543.9833,1185126828515.1,167690809.47704315,41651870.400634766,-42233281.478358746,501664094.40208435,227430132.46367216,-446845167.3528824,7.922312521219585e-05,0.0009541803761272024,0.0955480820925554,-0.0008499131084188363,-0.0010003197132479504,876.5483332872391,0.006014887995332507
88197.5,121.7325662718556,65.09292724196277,186.57387478849407,4.175133436470277,16.3117086260443,16.784211786731735,118.36903703575837,140.520622222222,117.92314929096072,138.50407037037039,166.6793657917677,182.90638888888878,41.70102935711631,0.9622228332032297,4.238881456707544,0.027613701817063727,0.24377505542432001,17149882.166666664,4906036205.25,1614563933731.4502,43124192.666666664,8726263442.125,2522757325175.3,21627264326.416664,4498963511497.233,11062826135450.9,1571265283.9591327,49531231326.23169,340823687.4158087,-8595861733.88794,541678077.9199753,-39719869645.83249,0.02144067416830379,-0.0037209062988603015,0.06963518114875515,-0.01719361219741729,-0.017980715086600346,2403.9768257141113,0.8060915991532075
12157.0,112.43755656108598,142.76153846153846,137.3633484162896,2.7571283839406058,28.3150211224104,9.365606454641553,74.9088151541414,174.0437259259257,85.65017952209979,154.96676296296303,132.82239692955307,186.5120481481481,26.685536975102195,0.9767866574743982,3.618595317725753,0.03714453699277887,0.2638022523094505,2395236.6666666665,485537180.5,101114382791.6,3393536.1666666665,670251688.1666666,136175655156.08333,958259683.3333333,189649332812.45,273610594459.75,13614939.046973407,86295253.30630493,1639180.4707347155,-4359043.282205582,10979292.243862629,-67206311.5651741,0.005295669414162057,-0.00026750083347745513,0.07428848672888073,-0.0041242408470725835,-0.0006165774141681702,456.1320300102234,0.03845244189629915
32144.0,120.07280750137893,136.01112336826623,100.31522338665197,2.6225845392053087,18.907565027438547,20.238661735595887,62.19595475005923,137.96629629629626,72.27893271736555,157.43727407407408,133.1050106609808,218.4158000000001,103.13485321441844,0.9586251631541335,6.749033816425121,0.029701227993009807,0.16138792946853692,6796431.666666666,1510052805.0,350153076861.7,10536914.833333332,2227790719.083333,494912460561.61664,3547115333.5,749950833190.8167,1223825522640.35,73035526.51351929,-12821365.56274414,-103184.66966533661,-44459081.497161865,93078057.33897495,26975495.273139954,-6.921249170261988e-05,-0.00023999969380561234,0.0900839605251656,0.0001456195312136986,0.0002492712208973817,688.7249574661255,0.00575480042894061
23147.0,120.98177842565597,182.12232750242953,130.22254616132167,1.5053059203948822,12.101900798650004,19.723151583503732,55.27758782801949,122.82142222222224,55.355372254038805,124.5688925925925,154.19433284896144,210.0994037037036,20.981709401709402,0.9814515120280549,3.356521739130435,0.04341610508228296,0.2649878460833438,6527765.166666666,1891771454.6666665,562141078736.25,5940453.333333333,1671412815.4166665,483424906693.48334,1561225012.5,438305282492.75,419399237553.2,50853924.4836328,-46883363.91430664,-3874882.4941735268,105625670.51435661,36665207.53559375,7743430.726654053,-0.0005751511413414382,0.0012957842586194756,0.06843286528310676,9.499410128662705e-05,-0.001148006435996079,596.0975402593613,0.006596742320835458
51503.5,111.50343337334934,123.54621848739495,195.8993037214886,1.5692116449788296,23.941874154733576,23.034757223194674,113.00825327843854,182.09842592592565,138.59097666971638,186.4743666666667,203.13765629765172,231.10471481481488,61.013459680416204,0.9658967650500951,5.271304347826087,0.03135128419705838,0.21237487776476743,10967512.5,2461451777.25,577095420231.9501,13015544.5,2772261079.458333,623258007748.8167,3703164442.25,790660326245.8167,1142691537773.95,125953598.72511816,-706058735.7321777,640762.4302430153,947091377.542942,413982180.2390642,1758949566.9131165,-0.0011728675553990416,0.0015732582751297546,0.15606595025061398,0.002921874306216548,-0.003950841332097362,1260.3544600009918,0.10643498759968267
38916.0,119.53913978494623,144.36093189964157,205.391541218638,1.7294026912882023,13.2673899081115,11.95261073403681,101.63647475236179,166.78542592592603,104.74668330320084,165.9021222222225,211.45453387996233,239.69098888888905,8.923883314752882,0.9939015476472557,2.1376254180602006,0.055854357843681424,0.3789085085462006,10420531.666666666,2866350077.6666665,808295637149.1001,12945919.0,3505647389.583333,974268559078.0333,4519655263.333333,1235913607240.8667,1645525909861.1,76045827.07557869,47933109.73828125,39120539.608986855,-211078468.00021744,213025117.517704,-341749630.6036911,0.00016044091077030239,-0.0007065183509867004,0.140661234332268,-0.0011438987015207306,0.000910294248529121,823.151361823082,0.0026796274244613727
92669.0,122.49322745064909,80.31764805271605,176.85990256540228,4.501258811607491,25.53169385743752,10.077204738535695,132.92160308615516,161.47072222222212,131.2516823831976,150.92038518518518,181.12861123017575,191.74664074074065,10.410449646971385,0.98538002365992,2.231073950204385,0.050259903381147955,0.37481040870853655,22897874.5,6016398888.666666,1661582126934.25,27749877.0,6838407299.833333,1793187740933.2166,9749814925.833332,2397467917804.25,3792592461650.9004,358491102.6999426,-2190172892.105957,-18397035.342793465,659245637.7675171,1440070852.6791058,-626457165.8493042,-0.0008378035727368074,0.0002521802514420221,0.16769298955514267,-0.00023963772613880497,0.004028864113214663,1704.0428392887115,0.0711037415970942
9905.5,113.19076923076923,68.02403846153847,117.55442307692307,3.800019152863582,17.250841647206126,24.034896898009166,64.12461367778747,123.2834777777777,73.0560662493066,126.18215555555568,100.20833663523258,154.7022259259257,23.451505016722408,0.9794577744226919,3.3554292084726867,0.03422423973140565,0.27422613190246864,3959242.833333333,1596237854.25,648542099568.05,448950.1666666666,186107152.7083333,77470553289.85,31633695.25,13324588193.183332,2673287028.05,13722704.75715661,-446475028.0969238,6661114.658885479,-201163600.32089627,11285782.25721541,76746258.60173225,-0.045719994290577014,-0.02059958134130338,0.11502145639439858,0.00785898042282585,0.022172578638929033,525.521858215332,0.14362382257394657
82557.5,113.50267379679144,128.6610847975554,176.96800611153552,2.3021232173034223,24.366628039209875,25.044318549194895,84.72898377948773,143.83187037037038,103.54911311007551,148.3656629629628,173.27047433257468,208.49945185185203,53.28659234485322,0.979564679250007,5.526763285024154,0.021694460325853163,0.17098652935341885,17462929.833333332,4318127988.25,1186412163599.35,21259218.833333332,4741644484.541666,1217540953916.7166,6124492737.916666,1409993452835.7832,1894368794530.6501,624291348.7693553,8916743941.594727,244799899.88274956,2026012181.9602966,650073267.807292,-11562386802.883179,0.0045531814972905125,0.001034548175949637,0.09537822612197608,-0.005904133392215388,-0.008954152865047806,1504.829638004303,0.07412495177314332
49130.0,121.53110730593606,101.2921898782344,130.13451293759513,6.751252969501156,28.657811694504417,28.149977153236925,91.95583136110959,152.3969037037039,94.93032087621773,142.77066666666667,140.28087676812152,171.01488518518528,54.20340765514678,0.9796195429988782,4.354882943143813,0.0282462501378453,0.2720661284643598,10960965.666666666,2691645918.333333,708067328102.7001,21931321.666666664,4956279784.25,1231395490351.8667,9988375515.333332,2287625397428.4,4636043929360.101,246240497.08673334,-2315447519.0457764,63373946.41250515,1584137831.6955414,198372054.17308998,2626620765.2589874,-0.004327808460358344,0.0029609157858222854,0.08218394079912936,0.004909423114338364,0.0003591064103879946,1384.6214858293533,0.11964692329986354
103679.0,118.4711111111111,107.55753086419753,184.37977777777778,5.906103141750022,38.05103621278046,22.38477968245605,109.67980535579923,137.75413333333327,111.72015887308655,139.30550740740753,173.72892279606765,192.9646333333334,70.37357859531772,0.9788869063320664,5.570345596432554,0.01749044683527754,0.19477418917560926,24060768.0,7047664405.5,2311788731667.2,48345350.5,11167431312.75,3302139053302.15,23398864194.333332,5379671395759.65,11668334314275.451,1463886043.9241362,-3209128701.6914062,-52066003.57427025,39990403865.945435,855505221.2736969,-1942474546.743042,-0.0009271716322799329,0.011553904961299937,0.07958680402188953,-0.0005612137946404981,-0.0116606109704769,2508.645873069763,0.21317185745343975
35343.5,122.72393287715869,146.11127403062886,168.19672531769305,4.674527387717889,42.935323460120046,27.40595148794764,89.07559278524623,165.30140370370373,85.4389875926051,170.89611111111108,166.62494089036005,217.83797037037047,77.21661835748793,0.9779392904513363,3.94513563730955,0.03363750717364045,0.3441224438577131,7479756.333333333,1656797000.75,381549969880.80005,10755955.5,2269465683.708333,501064996024.23334,3413569502.25,719169271008.1,1124623903562.45,73853749.34478807,-337900822.7710571,-6820656.698714733,-254938682.88555908,140249691.8752427,905863482.9922562,-0.0014388494747955263,-0.0010855800437736304,0.11227493349176483,0.0038573483960498266,0.0017956867754893478,770.1391702890396,0.024678635961866147
52816.5,116.31338345864663,135.15328320802004,228.87684210526317,1.52066346515648,16.127032148299246,8.576819026548687,116.49169589341052,168.66879259259267,126.87503943290838,158.44335185185176,231.11365955946482,241.57560740740752,80.08584169453735,0.9158851194801408,5.556551467855817,0.03073936266767181,0.19171344825183287,9719159.666666666,2091852658.25,496983261119.60004,15225476.5,2768942791.208333,591141771466.0,4562895613.75,820529456630.7,1415316831347.75,303357308.7633796,399689233.61712646,-32811151.30169964,196520399.55015564,173829040.76519012,-206112485.11224365,0.000623445369959625,0.00030653748687042495,0.062313636550152644,-0.00032149946439936905,-0.00039687711042302886,1209.2417625188828,0.016366300902432462
33027.0,112.64507936507937,148.08674603174603,153.78650793650795,2.0235673929229456,24.053096336645382,13.997759759393025,81.71287955616536,190.17432962962985,99.91698979896199,168.37612222222216,162.2324762870608,205.0996851851852,26.797532515793385,0.9866983273496809,3.4629951690821255,0.04935657905554805,0.28703983726989124,7372908.666666666,1724065653.8333333,419636632168.0,9709200.166666666,2153881746.5,502061244642.7833,2965807621.333333,654095963683.9166,935749525495.3501,78146187.72958684,-132284494.33618164,-13588688.453768253,1291504254.4939842,111519678.84991026,2097374.704082489,-0.0006673230490337099,0.006515129088059762,0.10223821471041117,1.058042735483084e-05,-0.008577072441963094,808.8082163333893,0.058664742401003334
75730.5,120.50137965190322,181.69336352058866,96.94262063110232,2.0405620959732254,13.830701881145895,16.180388480168425,36.570911522876585,81.97705185185185,39.2102495508609,90.5803703703703,117.79889059365041,172.41895925925917,108.96678558156819,0.9572890240326769,5.5717502787068005,0.02702587562181634,0.23648618021800624,21019775.5,6197777138.75,1918488217363.05,22713848.5,6331608480.125,1870875844908.6833,7420105202.416666,2080393942940.5166,2597055238863.5503,363523277.09055996,-3567485458.046631,27147315.71948719,-3093453194.9002533,607540731.2861156,4583198603.049255,-0.002260399231602869,-0.001960047015463006,0.10593360482862069,0.002903966595644765,0.0045010127684924645,1224.3544595241547,0.030283568147014606
42918.5,135.022777650386,102.45184590690208,186.39050676450356,4.574255181001339,26.96441217666013,11.016011572427548,138.5100218658892,179.4322185185185,109.7330083819242,157.83643333333345,183.5089513483965,194.97231851851836,10.530516536603493,0.9890121987035939,2.07670011148272,0.0561552256842272,0.39971330316488163,9857960.333333332,2557071711.9166665,724041762215.8,11533468.666666666,2779822219.0416665,755704382865.35,3277933620.9166665,832580697757.5166,984303943309.3,292794490.3554888,2203290483.3497314,130697095.3364377,8503990707.480072,178549917.2694807,9427015357.840706,0.005773782517234715,0.02228493847934493,0.09693276102752335,0.024703749629986557,0.019557211724402335,1254.0945765972137,0.3826897970032913
13500.5,130.13405088062623,187.47103718199608,180.3068493150685,1.598872838462907,18.061263505997058,7.669377186790679,103.05283129013426,156.8620666666667,64.6590046701693,140.89025555555546,184.91929363689434,204.7090629629629,24.354790040876996,0.9601961554534871,3.523255295429208,0.045503948553058574,0.2549216226695121,3873877.1666666665,1126592616.75,331831280787.75,3413219.833333333,983711195.7083333,287249247971.55,878753089.0833333,254356551196.58334,230237327819.15002,15009764.08370161,-50751646.96618652,4310849.264586329,-51790112.07984543,15816928.892227292,24542800.26344776,-0.002396489372302455,-0.002445525625452003,0.08678056149767864,0.0011589093854842032,0.003386632155709805,479.1442223787308,0.014599813548141938
39755.5,119.81825944170771,168.87802955665023,159.72170771756979,1.3778954914057053,20.032486753017043,21.8513711707675,65.27402995489321,116.8807407407407,65.69883121090538,112.24226296296287,167.74697834375857,195.24231481481505,10.37021181716834,0.9893727181257583,2.364377554812337,0.05306679509359149,0.342591864086135,8872445.0,2084205364.4166665,512442152859.4,11190718.333333332,2528260748.958333,599799399446.3167,3323299119.75,757613460251.3833,1032340090211.2001,104094932.4506495,836196692.6800537,30769007.614578247,-614325385.1940002,173239962.75278568,-1387011475.8533783,0.00265347741660882,-0.0019494199753855087,0.10961087430545734,-0.0044013611390381424,-0.0020966370553734365,860.7077134847641,0.02876909716398196
28011.0,122.53977111510451,175.0534380024591,155.04710110659227,1.2201423681961578,11.903410282272674,11.847507325818716,70.02791322168045,123.98749259259252,60.25817963394813,106.20617037037043,167.45491484700727,198.59264444444455,19.894162021553328,0.9739619282239755,3.1959680416202154,0.04036725993970115,0.2764821566238092,6456150.833333333,1570934897.3333333,400277909927.75,7659843.0,1738920555.0,417614826064.5833,2151803460.833333,481290833217.9167,619654730860.5,82880790.63415456,-6778857.764953613,-26568066.172128916,276644932.88643265,57155116.088446856,-139793159.0222969,-5.162201916981207e-05,0.0021066926794845535,0.07284468743211925,-0.0010645458844358831,-0.00025186528424727187,684.3818122148514,0.013614690127752904
35891.5,117.06345631067961,154.07316504854367,142.74306796116505,1.5164382437537645,31.033983350576076,16.871226885055826,69.264051868652,153.9188962962965,78.01267133418796,153.91062222222214,146.60336751799625,189.30575185185162,19.84843552582683,0.9924378854126762,2.883909327387588,0.03853111497938871,0.3398206618456481,8009286.5,1879260879.9166665,460433721982.95,10785876.833333332,2424662031.625,572772779003.1167,3361112765.25,760687264069.4833,1081900925636.8501,91966667.10632849,26283840.100097656,17764083.311906338,101487644.64356995,119812204.84331131,-30942887.96014023,0.00010769853455094891,0.00041584755353535016,0.0930074724621667,-0.00012678907174103993,-0.0006919032801487089,767.3940045833588,0.006249729389336767
35800.0,118.48813793103449,174.56931034482758,176.3446206896552,1.1755251130109536,15.495751015177554,17.981927575732133,60.44231879277645,108.48324814814815,67.56666941535417,115.76294814814815,178.57579505785986,205.3294370370372,20.77701597918989,0.976165394209311,3.329680416202156,0.0461800663921716,0.26840842980248514,9307474.166666666,2534102832.5,717173535453.3501,11300303.5,2974655302.75,818578589899.4333,3677776736.1666665,979520035317.3667,1230953226942.55,114296258.1098504,-1086676518.1240234,36742372.53371763,-418294844.1113739,110825362.08531857,156574855.88511658,-0.004481183373353172,-0.0017249437797986098,0.08647152249096358,0.0006456757178197114,0.0003929942183096905,849.2934989929199,0.03372948993786151
75343.5,120.74292822966507,198.11456459330142,131.09477511961722,1.3373330024508343,13.921244112269255,14.190832456578137,41.42964486276991,95.17705185185184,42.656437027076905,98.9383370370371,149.6796119064568,195.623025925926,21.395968041620215,0.9921376974415038,3.2351282051282046,0.03493033732207683,0.27943586671111253,16846589.0,4040184402.75,1024596321441.8,21228318.333333332,4773307720.125,1153981161979.3167,6756276827.75,1529321029272.6833,2329858840342.2,273335757.0815482,-1011414254.7508545,26717050.421154976,3696094754.935623,775117215.2905836,3581781827.793762,-0.000649104459288182,0.0023720761064133563,0.13654499963249536,0.0022987124669218944,-0.006759454839245669,1179.016365647316,0.01059496273167232
43509.5,133.59420765027323,64.08630236794171,158.74448087431693,2.8684381298514845,7.92153356224604,10.63506553349479,107.72816835090006,134.4853999999999,97.060608255762,120.66222962962964,133.54403757228923,159.77881481481467,25.551538461538463,0.9731698484081227,3.2174321813452247,0.035283432526512296,0.2998588121683331,12122001.166666666,4225213980.9166665,1577540826500.9502,2811047.0,938821720.375,357585330476.1667,299668796.4166666,112215543689.23334,41332631567.0,847953559.9817438,-72118142065.54321,155647585.6790179,-2124514863.2112656,118053626.48345664,8614011671.23907,-0.18263512173381946,-0.005380213903947523,0.06236072385632662,0.02181449806018986,0.01701142224101948,1507.1686066389084,2.992289782313118
28894.5,122.76005688744412,208.3649939049167,116.29175132060138,2.144970738384399,16.253370159383966,22.886617182520624,45.8158075130244,116.13347037037028,41.034651768576914,115.12221111111127,144.2024952015355,203.6549925925924,47.7303530286139,0.969345002056093,5.311452991452992,0.032635177872620554,0.17531698449135102,5132079.166666666,990839255.75,204603492564.35,7749472.166666666,1372459468.7916665,264112651648.65,2135254698.0833333,376857362143.2833,603351089404.4501,79308114.08172321,443651002.7050781,-3958349.7971024513,-223194447.29078674,56855042.026251316,-271361607.0306263,0.003126104619362919,-0.0015726983336848336,0.06809866803897965,-0.001912099303470088,0.0012773742000991477,660.8254625797272,0.007716191742100698
37131.5,122.83518518518518,184.2960547504026,94.36900161030596,2.001561871501624,11.303086971939408,21.22225358324056,46.024655489511424,144.57645185185177,46.6893941413226,150.20818518518507,132.9095609990138,228.30507037037052,17.381144555927165,0.9955242958768656,2.4322705314009663,0.04632181508593053,0.3648687465243884,8271945.666666666,1945569840.0833333,479346714941.60004,8044830.166666666,1783736520.5416665,418043244872.56665,1862229419.5833333,410946974310.2,454802173938.45,102792545.54135585,124579795.22570801,-8445266.787894726,283085308.8726654,119253983.34967685,-250502323.3840599,0.00046891203379480586,0.0010655187519004684,0.08649438336207436,-0.0009428780462797243,-0.0012760799107790126,739.1097332239151,0.006170010271848381
96879.0,115.88817584325396,129.2798859126984,239.82778397817458,1.0909139857191998,11.678784615962234,5.157725378144279,122.39436116695069,146.5926407407408,136.9705507199053,155.0940592592591,239.92843804528619,242.8706666666667,11.036893348197696,0.979219841350657,2.393266443701226,0.04749874528770204,0.3500899537615751,24340954.166666664,6846251893.333333,2086939675710.9502,31175562.0,7781018553.666666,2187573297663.55,10868168139.166666,2697299551708.15,4027543551878.4004,730560672.906127,-296890102.4453125,-51875321.807637215,10523981431.661072,835904531.8230305,47330602.287353516,-0.00010162992411840482,0.0036025163032177153,0.08906301339439596,1.6201973320508995e-05,-0.002672843879696239,1566.1362050771713,0.03249072928329283
45564.5,143.782868757259,71.16469221835075,98.41585365853659,10.842203497053195,14.158040551064017,21.68264005844884,102.94194194194195,169.09536666666645,86.95145145145145,158.82152962962948,119.7254645950298,183.28786296296286,26.032578966926796,0.9887912474779115,2.7454886659234488,0.056521909786938156,0.355384914157034,10750791.5,2685568468.083333,705143427879.65,13490761.0,3145414989.375,777562347418.9,4195272562.583333,965888286457.4667,1361649657005.2002,148955142.43568516,1201586803.8997803,-37684982.913327694,201121813.79341125,200920987.1436596,-1656675310.1055374,0.0027113690096543467,0.00045382942898098777,0.09677698443042904,-0.0037382718254737987,0.0012040173282926367,918.246816277504,0.02367544015552342
